,index,Unnamed: 0,Unnamed: 0.1,budget,genres,imdb_id,popularity,release_date,revenue,runtime,vote_average,vote_count,Year,Rated,Runtime,Genre,Country,Ratings,Metascore,imdbRating,imdbVotes
56,57,168,168,175000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",tt6673612,136.614,2020-01-01,245692007.0,101.0,6.9,2174.0,2020,PG,101 min,"Adventure, Comedy, Family, Fantasy","USA, China, UK, Japan","[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '26/100'}]",26.0,5.6,"41,776"
57,59,172,172,109000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",tt7504726,134.933,2020-02-19,107604626.0,100.0,7.5,2007.0,2020,PG,100 min,"Adventure, Drama, Family","Canada, USA, Portugal","[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47.0,6.8,"31,455"
58,60,173,173,80000000.0,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}]",tt5220122,134.46,2018-06-28,100176000.0,97.0,6.9,2730.0,2018,PG,97 min,"Animation, Adventure, Comedy, Family, Fantasy","USA, South Korea","[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54.0,6.3,"55,413"
59,61,175,175,40000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",tt1620981,133.856,2019-10-10,203044905.0,86.0,6.6,1229.0,2019,PG,86 min,"Animation, Comedy, Family, Fantasy, Horror","Canada, USA","[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",46.0,5.8,"26,955"
60,62,176,176,250000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",tt4630562,132.577,2017-04-12,1238764765.0,136.0,6.9,7738.0,2017,PG-13,136 min,"Action, Adventure, Crime, Thriller","China, USA, Japan","[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56.0,6.7,"201,357"
61,63,178,178,10000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt4094724,131.741,2016-06-29,118587880.0,105.0,6.4,3735.0,2016,R,108 min,"Action, Horror, Sci-Fi, Thriller","USA, Japan","[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55.0,6.0,"88,365"
62,64,179,179,116000000.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",tt1270797,131.619,2018-09-28,855013954.0,112.0,6.7,9783.0,2018,PG-13,112 min,"Action, Adventure, Sci-Fi","China, USA","[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",35.0,6.7,"348,897"
63,65,180,180,13000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",tt6133466,131.441,2018-07-04,137056262.0,97.0,5.9,2654.0,2018,R,97 min,"Action, Horror, Sci-Fi, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54.0,5.2,"53,584"
64,66,182,182,0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]",tt5311514,130.125,2016-08-26,357986087.0,106.0,8.6,6597.0,2016,PG,106 min,"Animation, Drama, Fantasy, Romance",Japan,"[{'Source': 'Internet Movie Database', 'Value': '8.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '98%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",79.0,8.4,"182,052"
65,67,184,184,150000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]",tt4779682,128.066,2018-08-09,530243742.0,113.0,6.1,4588.0,2018,PG-13,113 min,"Action, Horror, Sci-Fi, Thriller","USA, China","[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '46%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",46.0,5.6,"145,512"
66,68,185,185,0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",tt7745068,127.397,2018-08-03,31478826.0,96.0,8.1,459.0,2018,PG-13,96 min,"Animation, Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",Japan,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",,7.6,"5,872"
67,69,187,187,175000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",tt1677720,126.926,2018-03-28,582890172.0,140.0,7.6,10371.0,2018,PG-13,140 min,"Action, Adventure, Sci-Fi","USA, India","[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64.0,7.5,"355,982"
68,70,189,189,0.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",tt6259380,126.271,2019-12-06,157209.0,99.0,6.2,942.0,2019,Not Rated,98 min,"Action, Crime, Drama, Sci-Fi, Thriller",Canada,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48.0,6.1,"32,172"
69,71,193,193,170000000.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",tt3741700,124.20700000000001,2019-05-29,386600138.0,132.0,6.5,3076.0,2019,PG-13,132 min,"Action, Adventure, Fantasy, Sci-Fi","USA, Japan, China, Canada","[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48.0,6.0,"127,389"
70,72,195,195,152000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",tt4154664,123.523,2019-03-06,1128276090.0,124.0,7.0,10300.0,2019,PG-13,123 min,"Action, Adventure, Sci-Fi","USA, Australia","[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64.0,6.9,"426,768"
71,73,196,196,170000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",tt4881806,123.13799999999999,2018-06-06,1303459585.0,129.0,6.6,8287.0,2018,PG-13,128 min,"Action, Adventure, Sci-Fi",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51.0,6.2,"260,280"
72,74,197,197,5000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",tt3819668,122.87299999999999,2015-04-18,61768190.0,93.0,6.9,984.0,2015,Not Rated,93 min,"Animation, Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",Japan,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}]",,7.3,"20,079"
73,75,199,199,7000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 9648, 'name': 'Mystery'}]",tt7025388,122.244,2019-08-22,1940234.0,110.0,5.9,122.0,2019,TV-14,110 min,"Action, Adventure, Fantasy",Russia,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}]",,4.9,"2,635"
74,76,201,201,11363000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",tt6751668,120.301,2019-05-30,257591776.0,133.0,8.5,9665.0,2019,R,132 min,"Comedy, Drama, Thriller",South Korea,"[{'Source': 'Internet Movie Database', 'Value': '8.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '99%'}, {'Source': 'Metacritic', 'Value': '96/100'}]",96.0,8.6,"497,051"
75,77,202,202,100000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",tt5814534,119.67200000000001,2019-12-04,171616764.0,102.0,7.8,1720.0,2019,PG,102 min,"Animation, Action, Adventure, Comedy, Family, Sci-Fi",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54.0,6.8,"31,125"
76,78,203,203,180000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",tt3501632,119.65,2017-10-25,853977126.0,131.0,7.6,14842.0,2017,PG-13,130 min,"Action, Adventure, Comedy, Fantasy, Sci-Fi","USA, Australia","[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",74.0,7.9,"572,305"
77,80,206,206,0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",tt4429160,118.883,2019-07-25,5362776.0,92.0,7.4,475.0,2019,PG,92 min,"Animation, Action, Adventure, Comedy, Family, Fantasy, Romance",South Korea,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]",,6.3,"2,148"
78,81,207,207,0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",tt8288450,118.04,2019-11-15,7200.0,75.0,6.4,19.0,2019,,75 min,"Animation, Adventure, Family, Fantasy, Mystery",Latvia,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Metacritic', 'Value': '74/100'}]",74.0,6.6,600
79,82,208,208,0.0,"[{'id': 10751, 'name': 'Family'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",tt8242084,117.087,2020-01-09,4418501.0,102.0,7.1,607.0,2020,PG-13,99 min,"Action, Comedy","USA, Canada","[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",46.0,6.3,"19,073"
80,83,211,211,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt6533240,116.165,2019-08-29,1012932.0,95.0,6.5,365.0,2018,R,98 min,"Action, Crime, Drama, Mystery, Thriller",Canada,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '31/100'}]",31.0,5.9,"13,348"
81,84,212,212,0.0,"[{'id': 27, 'name': 'Horror'}]",tt2926810,116.15700000000001,2014-10-02,7171.0,125.0,5.3,180.0,2014,Not Rated,125 min,"Comedy, Horror","USA, New Zealand, Canada, Israel, Japan, Nigeria","[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53.0,5.4,"7,891"
82,85,223,223,48000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",tt5033998,112.516,2019-11-14,73279888.0,118.0,6.7,1674.0,2019,PG-13,118 min,"Action, Adventure, Comedy","Germany, USA","[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52.0,4.8,"52,311"
83,86,224,224,300000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",tt0974015,112.464,2017-11-15,657924295.0,120.0,6.2,9749.0,2017,PG-13,120 min,"Action, Adventure, Fantasy, Sci-Fi","USA, Canada, UK","[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45.0,6.3,"376,091"
84,87,225,225,49000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt7547410,112.32600000000001,2019-08-08,116826172.0,102.0,6.8,1076.0,2019,PG,102 min,"Adventure, Comedy, Family, Mystery","USA, Mexico, Australia","[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63.0,6.1,"22,421"
85,88,226,226,74000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}]",tt2279373,112.079,2015-01-28,311594032.0,93.0,6.0,1609.0,2015,PG,92 min,"Animation, Action, Adventure, Comedy, Family, Fantasy","USA, South Korea, Australia","[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62.0,6.0,"48,228"
86,89,233,233,80000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",tt0448115,109.811,2019-03-29,363533271.0,132.0,7.0,5726.0,2019,PG-13,132 min,"Action, Adventure, Comedy, Fantasy","USA, Canada","[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71.0,7.1,"244,525"
87,90,235,235,3000000.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt2184339,109.115,2013-05-31,89328627.0,86.0,6.2,6124.0,2013,R,85 min,"Horror, Thriller","USA, France","[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",41.0,5.7,"199,319"
88,91,237,237,200000000.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",tt6565702,108.911,2019-06-05,252442974.0,114.0,6.1,4034.0,2019,PG-13,113 min,"Action, Adventure, Sci-Fi","USA, Canada","[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43.0,5.8,"149,284"
89,92,239,239,175000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",tt2250912,107.421,2017-07-05,880166924.0,133.0,7.4,15105.0,2017,PG-13,133 min,"Action, Adventure, Sci-Fi",USA,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",73.0,7.4,"497,001"
90,93,240,240,0.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",tt7781432,107.36,2020-10-08,34265.0,108.0,6.7,37.0,2019,Not Rated,108 min,"Fantasy, Horror",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",,6.7,"1,770"
91,94,241,241,0.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",tt2290828,107.15299999999999,2012-07-28,17322136.0,109.0,7.6,443.0,2012,TV-14,109 min,"Animation, Action, Adventure, Comedy, Fantasy",Japan,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}]",,7.7,"5,510"
92,95,242,242,110000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",tt5463162,107.036,2018-05-10,741547413.0,119.0,7.5,12335.0,2018,R,119 min,"Action, Adventure, Comedy, Sci-Fi",USA,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66.0,7.7,"467,009"
93,97,244,244,200000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",tt4123430,106.679,2018-11-14,653355901.0,134.0,6.9,7426.0,2018,PG-13,134 min,"Adventure, Family, Fantasy","UK, USA","[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '36%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52.0,6.6,"215,471"
94,98,248,248,75000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt6324278,106.051,2019-09-19,179057149.0,92.0,7.6,1243.0,2019,PG,97 min,"Animation, Adventure, Comedy, Family, Fantasy","USA, China, Japan","[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61.0,7.0,"26,808"
95,99,249,249,165000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",tt0816692,105.641,2014-11-05,675120017.0,169.0,8.3,24140.0,2014,PG-13,169 min,"Adventure, Drama, Sci-Fi, Thriller","USA, UK, Canada","[{'Source': 'Internet Movie Database', 'Value': '8.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",74.0,8.6,"1,473,010"
96,101,253,253,40000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",tt2119532,104.71600000000001,2016-10-07,175302354.0,139.0,8.1,8827.0,2016,R,139 min,"Biography, Drama, History, War","Australia, USA","[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71.0,8.1,"422,977"
97,102,254,254,129000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",tt2386490,104.249,2019-01-03,517526875.0,104.0,7.8,4058.0,2019,PG,104 min,"Animation, Action, Adventure, Family, Fantasy","USA, Japan","[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71.0,7.5,"99,612"
98,103,256,256,34000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",tt7456310,103.59100000000001,2019-06-19,31329947.0,119.0,6.7,1360.0,2019,R,118 min,"Action, Thriller","France, USA, Canada, Russia","[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",40.0,6.6,"56,747"
99,104,258,258,200000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",tt1825683,103.072,2018-02-13,1346739107.0,134.0,7.4,16268.0,2018,PG-13,134 min,"Action, Adventure, Sci-Fi",USA,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '88/100'}]",88.0,7.3,"611,386"
100,106,261,261,150000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",tt2294629,102.569,2013-11-27,1274219009.0,102.0,7.3,12505.0,2013,PG,102 min,"Animation, Adventure, Comedy, Family, Fantasy, Musical",USA,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75.0,7.4,"564,642"
101,108,265,265,8820000.0,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt5700672,101.265,2016-07-20,87547518.0,118.0,7.7,4172.0,2016,TV-MA,118 min,"Action, Horror, Thriller",South Korea,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72.0,7.6,"155,477"
102,109,267,267,170000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",tt0437086,100.745,2019-01-31,404852543.0,122.0,7.1,5877.0,2019,PG-13,122 min,"Action, Adventure, Sci-Fi, Thriller","USA, Japan, Canada","[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53.0,7.3,"219,679"
103,110,270,270,200000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",tt3606756,100.264,2018-06-14,1242805359.0,118.0,7.5,9279.0,2018,PG,118 min,"Animation, Action, Adventure, Comedy, Family, Sci-Fi",USA,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",80.0,7.6,"243,195"
104,111,272,272,9000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt2975578,99.14399999999999,2014-07-17,111928365.0,104.0,6.6,4745.0,2014,R,103 min,"Action, Adventure, Horror, Sci-Fi, Thriller","USA, France","[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50.0,6.4,"135,250"
105,112,275,275,220000000.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",tt0848228,98.751,2012-04-25,1519557910.0,143.0,7.7,23401.0,2012,PG-13,143 min,"Action, Adventure, Sci-Fi",USA,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69.0,8.0,"1,246,107"
106,113,279,279,88000000.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",tt3829266,98.4,2018-09-05,160542134.0,107.0,5.5,3071.0,2018,R,107 min,"Action, Adventure, Sci-Fi, Thriller","USA, Canada","[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '32%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48.0,5.3,"113,852"
107,114,283,283,40000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt6189022,96.515,2019-08-21,146661977.0,122.0,6.4,2047.0,2019,R,121 min,"Action, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '39%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45.0,6.4,"75,070"
108,115,284,284,75000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",tt3470600,96.344,2016-11-23,634151679.0,108.0,7.0,5631.0,2016,PG,108 min,"Animation, Comedy, Family, Musical","USA, Japan","[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59.0,7.1,"131,400"
